Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
22-03-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–1,fr France,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
22-03-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–1,fr France,md Moldova,Y,RM,90,,0,,,,,,,,,,,0,,,,Match Report
22-03-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–1,fr France,md Moldova,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
22-03-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–1,fr France,md Moldova,Y,RB,90,,2,,,,,,,,,,,0,,,,Match Report
25-03-2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,fr France,is Iceland,Y,AM,90,,3,,,,,,,,,,,1,,,,Match Report
25-03-2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,fr France,is Iceland,Y,AM,90,,0,,,,,,,,,,,0,,,,Match Report
25-03-2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,fr France,is Iceland,Y,FW,89,,0,,,,,,,,,,,0,,,,Match Report
25-03-2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,fr France,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
25-03-2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,fr France,is Iceland,Y,RB,90,,2,,,,,,,,,,,0,,,,Match Report
25-03-2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,fr France,is Iceland,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
25-03-2019,Mon,UEFA Euro Qualifying,Group stage,Home,W 4–0,fr France,is Iceland,Y,CB,90,,1,,,,,,,,,,,0,,,,Match Report
09-07-2019,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y,AM,90,,0,,,,,,,,,,,0,,,,Match Report
09-07-2019,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y,FW,90,,1,,,,,,,,,,,0,,,,Match Report
09-07-2019,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y,CB,90,,1,,,,,,,,,,,0,,,,Match Report
09-07-2019,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
09-07-2019,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y,RB,90,,2,,,,,,,,,,,1,,,,Match Report
09-07-2019,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y,AM,76,,0,,,,,,,,,,,0,,,,Match Report
09-07-2019,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y,LB,79,,2,,,,,,,,,,,0,,,,Match Report
06-08-2019,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–2,fr France,tr Türkiye,Y,FW,90,,0,,,,,,,,,,,0,,,,Match Report
06-08-2019,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–2,fr France,tr Türkiye,Y,RB,90,,2,,,,,,,,,,,4,,,,Match Report
06-08-2019,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–2,fr France,tr Türkiye,Y,FW,90,,0,,,,,,,,,,,0,,,,Match Report
06-08-2019,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–2,fr France,tr Türkiye,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
06-08-2019,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–2,fr France,tr Türkiye,Y,FW,71,,0,,,,,,,,,,,0,,,,Match Report
06-08-2019,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–2,fr France,tr Türkiye,N,,45,,0,,,,,,,,,,,0,,,,Match Report
06-08-2019,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–2,fr France,tr Türkiye,Y,CB,90,,0,,,,,,,,,,,1,,,,Match Report
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,Y,CB,90,,0,,,,,,,,,,,0,,,,Match Report
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,Y,AM,84,,0,,,,,,,,,,,0,,,,Match Report
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,Y,AM,90,,1,,,,,,,,,,,0,,,,Match Report
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,Y,FW,71,,0,,,,,,,,,,,0,,,,Match Report
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,fr France,tr Türkiye,Y,AM,90,,1,,,,,,,,,,,0,,,,Match Report
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,fr France,tr Türkiye,Y,AM,86,,0,,,,,,,,,,,0,,,,Match Report
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,fr France,tr Türkiye,Y,RB,90,,0,,,,,,,,,,,0,,,,Match Report
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,fr France,tr Türkiye,N,,19,,0,,,,,,,,,,,0,,,,Match Report
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,fr France,tr Türkiye,Y,GK,90,,0,,,,,,,,,,,0,,,,Match Report
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,fr France,tr Türkiye,Y*,CB,90,,0,,,,,,,,,,,1,,,,Match Report
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,fr France,tr Türkiye,Y,LB,90,,5,,,,,,,,,,,0,,,,Match Report
06-11-2019,Tue,UEFA Euro Qualifying,Group stage,Away,W 4–0,fr France,ad Andorra,Y,AM,90,,0,,,,,,,,,,,2,,,,Match Report
06-11-2019,Tue,UEFA Euro Qualifying,Group stage,Away,W 4–0,fr France,ad Andorra,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-11-2019,Tue,UEFA Euro Qualifying,Group stage,Away,W 4–0,fr France,ad Andorra,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-11-2019,Tue,UEFA Euro Qualifying,Group stage,Away,W 4–0,fr France,ad Andorra,N,,18,,0,,,,,,,,,,,0,,,,Match Report
06-11-2019,Tue,UEFA Euro Qualifying,Group stage,Away,W 4–0,fr France,ad Andorra,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
06-11-2019,Tue,UEFA Euro Qualifying,Group stage,Away,W 4–0,fr France,ad Andorra,Y,AM,90,,0,,,,,,,,,,,0,,,,Match Report
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,Y,GK,90,,0,,,,,,,,,,,0,,,,Match Report
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,Y,RB,90,,0,,,,,,,,,,,0,,,,Match Report
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,Y*,CB,90,,0,,,,,,,,,,,0,,,,Match Report
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,Y,FW,87,,0,,,,,,,,,,,0,,,,Match Report
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,Y,FW,90,,2,,,,,,,,,,,0,,,,Match Report
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,Y,FW,77,,1,,,,,,,,,,,1,,,,Match Report
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y,AM,90,,0,,,,,,,,,,,0,,,,Match Report
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y*,CB,90,,0,,,,,,,,,,,1,,,,Match Report
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y,RB,90,,4,,,,,,,,,,,3,,,,Match Report
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y,FW,90,,0,,,,,,,,,,,2,,,,Match Report
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y,AM,87,,0,,,,,,,,,,,0,,,,Match Report
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y,GK,90,,0,,,,,,,,,,,0,,,,Match Report
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y,AM,90,,0,,,,,,,,,,,0,,,,Match Report
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,fr France,al Albania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,fr France,al Albania,Y,GK,90,,0,,,,,,,,,,,0,,,,Match Report
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,fr France,al Albania,Y,AM,90,,1,,,,,,,,,,,1,,,,Match Report
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,fr France,al Albania,Y,FW,90,,1,,,,,,,,,,,0,,,,Match Report
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,fr France,al Albania,Y*,CB,90,,1,,,,,,,,,,,3,,,,Match Report
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,fr France,al Albania,N,,3,,0,,,,,,,,,,,0,,,,Match Report
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,Y,FW,89,,0,,,,,,,,,,,0,,,,Match Report
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,Y,CB,90,,0,,,,,,,,,,,2,,,,Match Report
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,Y,AM,90,,0,,,,,,,,,,,0,,,,Match Report
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,Y,CB,90,,2,,,,,,,,,,,3,,,,Match Report
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,Y,DM,90,,4,,,,,,,,,,,2,,,,Match Report
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,se Sweden,Y,FW,76,,0,,,,,,,,,,,0,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,Y*,FW,72,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,N,,45,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,N,,32,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,Y,CB,45,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,Y,GK,45,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 7–1,fr France,ua Ukraine,N,,45,,,,,,,,,,,,,,,,,Match Report
09-08-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,hr Croatia,N,,28,,0,,,,,,,,,,,0,,,,Match Report
09-08-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,hr Croatia,Y,CB,90,,3,,,,,,,,,,,2,,,,Match Report
09-08-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,hr Croatia,Y,CB,90,,2,,,,,,,,,,,0,,,,Match Report
09-08-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,hr Croatia,Y*,GK,90,,0,,,,,,,,,,,1,,,,Match Report
09-08-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,hr Croatia,Y,AM,76,,1,,,,,,,,,,,1,,,,Match Report
09-08-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,N,,28,,0,,,,,,,,,,,0,,,,Match Report
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,N,,8,,0,,,,,,,,,,,0,,,,Match Report
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,Y,FW,90,,0,,,,,,,,,,,0,,,,Match Report
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,Y,CB,90,,1,,,,,,,,,,,2,,,,Match Report
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,N,,8,,0,,,,,,,,,,,0,,,,Match Report
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,Y,AM,82,,2,,,,,,,,,,,1,,,,Match Report
14-10-2020,Wed,UEFA Nations League,League A,Away,W 2–1,fr France,hr Croatia,Y,DM,73,,3,,,,,,,,,,,0,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y,CB,90,,0,,,,,,,,,,,1,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y,FW,73,,0,,,,,,,,,,,0,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y,LB,90,,1,,,,,,,,,,,1,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y,FW,90,,0,,,,,,,,,,,1,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,N,,7,,0,,,,,,,,,,,0,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y,RB,90,,4,,,,,,,,,,,3,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y,DM,90,,1,,,,,,,,,,,2,,,,Match Report
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,fr France,pt Portugal,Y,FW,83,,0,,,,,,,,,,,0,,,,Match Report
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,N,,34,,,,,,,,,,,,,,,,,Match Report
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,Y,LW,90,,,,,,,,,,,,,,,,,Match Report
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,Y,FW,56,,,,,,,,,,,,,,,,,Match Report
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–2,fr France,fi Finland,N,,11,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,Y,FW,58,,1,,,,,,,,,,,0,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,Y,CM,90,,1,,,,,,,,,,,1,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,Y,LB,90,,1,,,,,,,,,,,1,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,N,,13,,0,,,,,,,,,,,0,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,Y,CB,90,,1,,,,,,,,,,,1,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,N,,32,,2,,,,,,,,,,,0,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,Y,FW,90,,0,,,,,,,,,,,0,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,Y,RB,90,,2,,,,,,,,,,,3,,,,Match Report
14-11-2020,Sat,UEFA Nations League,League A,Away,W 1–0,fr France,pt Portugal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y,LB,45,,0,,,,,,,,,,,0,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,N,,7,,1,,,,,,,,,,,1,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y,FW,90,,3,,,,,,,,,,,1,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y,CB,45,,0,,,,,,,,,,,0,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y,LM,56,,0,,,,,,,,,,,0,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y,FW,83,,1,,,,,,,,,,,2,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,N,,34,,0,,,,,,,,,,,0,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y,RB,90,,0,,,,,,,,,,,3,,,,Match Report
17-11-2020,Tue,UEFA Nations League,League A,Home,W 4–2,fr France,se Sweden,Y,CM,77,,1,,,,,,,,,,,0,,,,Match Report
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,Y,FW,89,,0,,,,,,,,,,,0,,,,Match Report
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,N,,15,,0,,,,,,,,,,,0,,,,Match Report
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,Y,RB,50,,0,,,,,,,,,,,0,,,,Match Report
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,Y,CB,90,,0,,,,,,,,,,,1,,,,Match Report
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,N,,45,,1,,,,,,,,,,,2,,,,Match Report
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,Y,FW,75,,1,,,,,,,,,,,0,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,Y,FW,83,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,Y,FW,72,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,N,,18,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,Y,RB,45,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,N,,45,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,N,,28,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,Y,LB,45,,,,,,,,,,,,,,,,,Match Report
06-02-2021,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,wls Wales,Y,CM,90,,,,,,,,,,,,,,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,RB,90,,0,,,,,,,,,,,1,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,FW,90,,0,,,,,,,,,,,0,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,LW,76,,0,,,,,,,,,,,0,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,RW,62,,0,,,,,,,,,,,1,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,FW,62,,0,,,,,,,,,,,0,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y*,GK,90,,0,,,,,,,,,,,0,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,CM,90,,1,,,,,,,,,,,1,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,CB,90,,0,,,,,,,,,,,1,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,LB,90,,2,,,,,,,,,,,3,,,,Match Report
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,N,,28,,0,,,,,,,,,,,0,,,,Match Report
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,,1,,0,,,,,,,,,,,0,,,,Match Report
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,,32,,0,,,,,,,,,,,0,,,,Match Report
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,Y,FW,89,,0,,,,,,,,,,,0,,,,Match Report
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,,32,,0,,,,,,,,,,,0,,,,Match Report
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
